Labor Category Entry Name|Description|InactiveFlag|Labor Category Name
40695649_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40695661_0|P-009252-Security Agent-SDMED|0|Position_Record_Number
40695675_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40695785_0|P-004263-ADMIN OFCR 2 CX-SDMED|0|Position_Record_Number
40695806_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40695919_0|P-008916-VOC NURSE SR-SDMED|0|Position_Record_Number
40695969_0|P-009119-NURSE PD-SDCMP|0|Position_Record_Number
40687968_0|P-009085-MRI TCHNO-SDMED|0|Position_Record_Number
40687984_0|P-009397-GI ENDOSCOPY TCHN 2-SDMED|0|Position_Record_Number
40688024_0|P-009021-RADLG TCHNO PRN-SDMED|0|Position_Record_Number
40688091_1|P-004543-Research Billing Charge Review-SDMED|0|Position_Record_Number
40688127_0|P-005125-MED CTR COOK SR-SDMED|0|Position_Record_Number
40688131_0|P-009272-PATIENT CARE DIALYSIS TCHN 1-SDMED|0|Position_Record_Number
40688133_0|P-009272-PATIENT CARE DIALYSIS TCHN 1-SDMED|0|Position_Record_Number
40688155_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40688159_0|P-009397-GI ENDOSCOPY TCHN 2-SDMED|0|Position_Record_Number
40688160_0|P-005578-Dir EVS and Linen-SDMED|0|Position_Record_Number
40688262_0|P-004663-PATIENT BILLER 3-SDCMP|0|Position_Record_Number
40688343_0|P-009434-MED AST 3-SDMED|0|Position_Record_Number
40688357_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40688360_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40688397_0|P-008231-SYS OPR-SDMED|0|Position_Record_Number
40688420_0|P-006039-CLIN APPLICATIONS PROFL 4-SDMED|0|Position_Record_Number
40688439_0|P-008939-CLIN LAB SCI SPEC-SDMED|0|Position_Record_Number
40688453_0|P-008975-HOSP LAB TCHN 2-SDMED|0|Position_Record_Number
40688500_0|P-004909-COMM AND NETWORK TCHL ANL 4 TX-SDMED|0|Position_Record_Number
40688509_1|P-008110-CARPENTER-SDMED|0|Position_Record_Number
40688517_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40688526_0|P-007359-BUS TCHL SUPP ANL 2 TX-SDMED|0|Position_Record_Number
40688550_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40688565_0|P-009251-Front Desk Coordinator-SDMED|0|Position_Record_Number
40688574_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40688616_0|P-009251-Patient Access Representative-SDMED|0|Position_Record_Number
40688636_0|P-005129-MED CTR FOOD SVC WORKER PRN-SDMED|0|Position_Record_Number
40690165_0|P-009139-CLIN NURSE 2-SDCMP|0|Position_Record_Number
40690267_0|P-006790-Admin Dir Orthopedic Svc Line-SDCMP|0|Position_Record_Number
40690310_0|P-004663-PATIENT BILLER 3-SDCMP|0|Position_Record_Number
40690323_0|P-008922-NURSE AID SR-SDMED|0|Position_Record_Number
40690325_0|P-009000-Referral Coordinator-SDCMP|0|Position_Record_Number
40690338_0|P-007740-PROCUREMENT ANL 2-SDMED|0|Position_Record_Number
40690407_0|P-004663-PATIENT BILLER 3-SDCMP|0|Position_Record_Number
40690470_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40690484_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40690521_0|P-009252-Tech Assistant-SDMED|0|Position_Record_Number
40690586_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40690595_0|P-008994-MED AST 2-SDMED|0|Position_Record_Number
40690623_0|P-009244-HOSP AST 2 PD-SDMED|0|Position_Record_Number
40690695_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40690749_0|P-009257-HOSP UNIT SVC CRD 3-SDMED|0|Position_Record_Number
40690777_0|P-008939-CLIN LAB SCI SPEC-SDMED|0|Position_Record_Number
40690907_0|P-007943-PHYS THER 3 NEX-SDMED|0|Position_Record_Number
40690930_0|P-008988-CYTOGENETIC TCHNO 1-SDMED|0|Position_Record_Number
40690935_1|P-008916-VOC NURSE SR-SDCMP|0|Position_Record_Number
40690964_0|P-009087-CT TCHNO PD-SDMED|0|Position_Record_Number
40691039_0|P-006939-PAT NAVGTR NON-CLIN 4-SDCMP|0|Position_Record_Number
40691052_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40691124_0|P-009050-RESP THER 1-SDMED|0|Position_Record_Number
40691129_0|P-004663-PATIENT BILLER 3-SDCMP|0|Position_Record_Number
40691175_0|P-007870-CASE MGR EX-SDMED|0|Position_Record_Number
40691186_0|P-009252-Room Service Attendant-SDMED|0|Position_Record_Number
40691436_1|P-008930-SURGICAL TCHN SR-SDMED|0|Position_Record_Number
40691440_1|P-008940-CLIN LAB SCI-SDMED|0|Position_Record_Number
40691476_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40691477_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40691512_0|P-009219-STERILE PROCESSING TCHN 3-SDMED|0|Position_Record_Number
40691680_0|P-007359-BUS TCHL SUPP ANL 2 TX-SDMED|0|Position_Record_Number
40691701_0|P-007359-BUS TCHL SUPP ANL 2 TX-SDMED|0|Position_Record_Number
40691737_0|P-008916-VOC NURSE SR-SDMED|0|Position_Record_Number
40694900_0|P-005130-MED CTR FOOD SVC WORKER SR-SDMED|0|Position_Record_Number
40695027_0|P-004722-Clin Coordinator- Neurosurgery-SDCMP|0|Position_Record_Number
40695113_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40695246_0|P-005077-MED CTR STOREKEEPER SR-SDMED|0|Position_Record_Number
40695364_0|P-009089-MAMMOGRAPHY TCHNO-SDMED|0|Position_Record_Number
40695478_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40695488_0|P-009313-CLIN SOCIAL WORKER 3-SDMED|0|Position_Record_Number
40695551_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40695581_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40695669_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40695740_0|P-009434-MED AST 3-SDMED|0|Position_Record_Number
40695836_0|P-009049-REG RESP THER 1-SDMED|0|Position_Record_Number
40695843_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40695935_0|P-000214-CFO Population Health Svcs-SDCMP|0|Position_Record_Number
40696003_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40696006_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40696041_1|P-009251-Front Desk Coordinator-SDCMP|0|Position_Record_Number
40696071_0|P-009490-OCCUPATIONAL THER 2 PD-SDMED|0|Position_Record_Number
40696406_0|P-004370-CTRL STERILE SUPV 1-SDMED|0|Position_Record_Number
40696437_0|P-004370-Supv Sterile Processing-SDMED|0|Position_Record_Number
40696479_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40696531_0|P-009293-PHLEBOTOMIST CERT TCHN 2-SDCMP|0|Position_Record_Number
40696559_0|P-008231-SYS OPR-SDMED|0|Position_Record_Number
40696566_0|P-008916-VOC NURSE SR-SDMED|0|Position_Record_Number
40696673_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40696675_1|P-004722-Clinical Care Coordinator-SDMED|0|Position_Record_Number
40696762_0|P-004194-MATERIALS MGT HC SPEC 3-SDMED|0|Position_Record_Number
40696820_0|P-004722-Claims Specialist-SDCMP|0|Position_Record_Number
40696840_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40696966_0|P-006474-Mgr Special Procedures-SDMED|0|Position_Record_Number
40697033_0|P-008920-EMERGENCY TRAUMA TCHN-SDMED|0|Position_Record_Number
40697100_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40697124_0|P-000597-Sr Database Administrator-SDMED|0|Position_Record_Number
40697141_0|P-005729-Sr Dir Health Sci Planning-SDMED|0|Position_Record_Number
40697168_0|P-004663-PAT BILLER 3-SDMED|0|Position_Record_Number
40697207_0|P-005126-MED CTR COOK-SDMED|0|Position_Record_Number
40697251_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40697335_0|P-004717-PATIENT RCDS ABSTRACTOR 3-SDCMP|0|Position_Record_Number
40697387_0|P-009298-TELEMETRY TCHN-SDMED|0|Position_Record_Number
40697466_0|P-008930-SURGICAL TCHN SR-SDMED|0|Position_Record_Number
40697542_0|P-007455-Web Developer-SDMED|0|Position_Record_Number
40697547_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40697597_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40697638_0|P-009049-REG RESP THER 1-SDMED|0|Position_Record_Number
40697642_0|P-006506-Nurse Manager-SDMED|0|Position_Record_Number
40697661_0|P-006210-CLIN REGIS ANL 3-SDCMP|0|Position_Record_Number
40697712_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40697728_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40697781_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40697865_0|P-006035-Dir Practice Affiliations-SDCMP|0|Position_Record_Number
40697878_0|P-004732-HEALTH INFO CODER 4-SDMED|0|Position_Record_Number
40697935_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40697944_0|P-006794-BUS INTEL SPEC 4-SDMED|0|Position_Record_Number
40697971_0|P-008980-HOSP LAB TCHN 1 PD-SDMED|0|Position_Record_Number
40697980_0|P-009247-STAFF PHARMACIST 2-SDMED|0|Position_Record_Number
40697992_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40698000_0|P-009257-HOSP UNIT SVC CRD 3-SDMED|0|Position_Record_Number
40698011_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40698015_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40698068_0|P-004663-PATIENT BILLER 3-SDMED|0|Position_Record_Number
40698096_0|P-004663-PATIENT BILLER 3-SDMED|0|Position_Record_Number
40698111_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40698148_0|P-007309-INFO SYS ANL 3-SDMED|0|Position_Record_Number
40692092_0|P-009139-CLIN NURSE 2-SDCMP|0|Position_Record_Number
40692105_0|P-009219-STERILE PROCESSING TCHN 3-SDMED|0|Position_Record_Number
40692128_0|P-004718-PATIENT RCDS ABSTRACTOR 2-SDMED|0|Position_Record_Number
40692134_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40692153_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692155_0|P-009202-PHYSCN AST SR-SDMED|0|Position_Record_Number
40692161_0|P-000661-IT SECURITY ANL 4-SDMED|0|Position_Record_Number
40692185_0|P-005818-CUSTODIAL HC SUPV 2-SDMED|0|Position_Record_Number
40692208_0|P-004732-HEALTH INFO CODER 4-SDCMP|0|Position_Record_Number
40692219_0|P-009298-TELEMETRY TCHN-SDMED|0|Position_Record_Number
40692288_0|P-008794-Epic Willow Analyst-SDMED|0|Position_Record_Number
40692302_0|P-006499-Infection Preventionist-SDMED|0|Position_Record_Number
40692306_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692318_1|P-006499-INFECTION PREVENTION CRD 4-SDMED|0|Position_Record_Number
40692339_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692509_0|P-009293-PHLEBOTOMIST CERT TCHN 2-SDMED|0|Position_Record_Number
40692522_0|P-009023-Radiology Tech-SDMED|0|Position_Record_Number
40692539_0|P-004204-QUALITY IMPROVEMENT HC SPEC 3-SDMED|0|Position_Record_Number
40692624_0|P-004717-PATIENT RCDS ABSTRACTOR 3-SDCMP|0|Position_Record_Number
40692641_2|P-004717-Coder III - Ophthalmology-SDCMP|0|Position_Record_Number
40692668_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692784_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40692935_0|P-008922-NURSE AID SR-SDMED|0|Position_Record_Number
40692995_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40693074_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40693178_0|P-006569-CLIN LAB SUPV 2-SDMED|0|Position_Record_Number
40693180_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40693286_0|P-007739-PROCUREMENT ANL 3-SDMED|0|Position_Record_Number
40693349_0|P-009243-HOSP AST 3 PD-SDCMP|0|Position_Record_Number
40693385_0|P-009251-Burn Technician-SDMED|0|Position_Record_Number
40693398_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40693412_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40693647_0|P-008920-EMERGENCY TRAUMA TCHN-SDMED|0|Position_Record_Number
40693725_0|P-005784-Dir Practice Development-SDCMP|0|Position_Record_Number
40693732_0|P-005426-DIETITIAN 2-SDMED|0|Position_Record_Number
40693747_0|P-009408-SPEECH PATHOLOGIST SR NEX-SDMED|0|Position_Record_Number
40693902_0|P-004208-REGL HC SPEC 2-SDMED|0|Position_Record_Number
40694116_0|P-000495-Labor Relations Representative-SDMED|0|Position_Record_Number
40694597_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40694619_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40694621_0|P-009293-PHLEBOTOMIST CERT TCHN 2-SDCMP|0|Position_Record_Number
40694622_0|P-007944-PHYS THER 2 NEX-SDMED|0|Position_Record_Number
40694650_0|P-009424-PAT TRANSPORT TCHN 2-SDMED|0|Position_Record_Number
40694795_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40694806_0|P-009293-PHLEBOTOMIST CERT TCHN 2-SDMED|0|Position_Record_Number
40695036_0|P-004971-CLIN DOC SPEC 3 HX-SDMED|0|Position_Record_Number
40695052_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40695100_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40695227_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40695354_0|P-007944-PHYS THER 2 NEX-SDCMP|0|Position_Record_Number
40695562_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40695595_0|P-009252-Room Service Attendant-SDMED|0|Position_Record_Number
40695607_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40695609_0|P-009247-STAFF PHARMACIST 2-SDMED|0|Position_Record_Number
40695616_0|P-007944-PHYS THER 2 NEX-SDMED|0|Position_Record_Number
40695674_0|P-004662-PATIENT BILLER 4-SDMED|0|Position_Record_Number
40695803_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40696064_0|P-004662-PATIENT BILLER 4-SDMED|0|Position_Record_Number
40696173_0|P-004722-Clinical Admin Assistant-SDMED|0|Position_Record_Number
40696248_0|P-004716-PATIENT RCDS ABSTRACTOR 4-SDCMP|0|Position_Record_Number
40696253_0|P-007928-OCCUPATIONAL THER 2 NEX-SDMED|0|Position_Record_Number
40696262_0|P-009102-CT TCHNO SR-SDMED|0|Position_Record_Number
40696288_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40696348_0|P-008916-VOC NURSE SR-SDCMP|0|Position_Record_Number
40696351_0|P-008976-HOSP LAB TCHN 1-SDMED|0|Position_Record_Number
40696358_0|P-004263-ADMIN OFCR 2 CX-SDMED|0|Position_Record_Number
40696403_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40696565_0|P-004717-PATIENT RCDS ABSTRACTOR 3-SDCMP|0|Position_Record_Number
40696587_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40696614_1|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40696662_0|P-006481-CLIN NURSE OR ADV PRACT SPEC 4-SDMED|0|Position_Record_Number
40696681_0|P-009000-Lead Infusion & Clinic Coord.-SDMED|0|Position_Record_Number
40696715_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40696782_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40696804_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40696812_0|P-004492-PAT REL PROFL 4 CX-SDMED|0|Position_Record_Number
40699816_0|P-006039-CLIN APPLICATIONS PROFL 4-SDMED|0|Position_Record_Number
40699860_0|P-004148-BUS DEV HC PROFL 3-SDMED|0|Position_Record_Number
40699881_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40699906_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40699983_0|P-004855-PHARMACIST 5 HX-SDMED|0|Position_Record_Number
40699987_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40700002_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40700006_0|P-007870-CASE MGR EX-SDMED|0|Position_Record_Number
40700026_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40700085_0|P-009054-RESP CARE PRACT TCHN-SDMED|0|Position_Record_Number
40700094_0|P-006621-Mgr Amb Care Clin Pharmacy-SDMED|0|Position_Record_Number
40700100_0|P-005079-MED CTR STOREKEEPER-SDMED|0|Position_Record_Number
40700122_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40700135_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40700140_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40700141_1|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40700162_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40700179_0|P-008110-CARPENTER-SDMED|0|Position_Record_Number
40700192_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40700199_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40706197_0|P-008274-CTRL UTILITY PLT OPR-SDMED|0|Position_Record_Number
40706238_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40706324_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40706348_0|P-006508-NURSE SVC SUPV 2-SDMED|0|Position_Record_Number
40706438_0|P-006607-Mgr Neonatal Respiratory Care-SDMED|0|Position_Record_Number
40706462_0|P-008994-MED AST 2-SDMED|0|Position_Record_Number
40706475_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40706484_0|P-006508-NURSE SVC SUPV 2-SDMED|0|Position_Record_Number
40706535_0|P-006049-CLIN INFORMATICS SPEC 4-SDMED|0|Position_Record_Number
40706542_1|P-009139-CLIN NURSE 2-SDCMP|0|Position_Record_Number
40706553_0|P-009252-Mental Health Worker-SDMED|0|Position_Record_Number
40706626_0|P-006621-Mgr Inpatient Pharmacy-SDMED|0|Position_Record_Number
40706627_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40706679_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40706688_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40706689_0|P-006486-Asst Dir EDR-SDMED|0|Position_Record_Number
40706714_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40706717_0|P-007589-REVENUE CYCLE HC ANL 3-SDMED|0|Position_Record_Number
40706722_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40706732_0|P-009281-PHARMACY TCHN 3-SDMED|0|Position_Record_Number
40706741_0|P-004722-Transplant Assistant-SDMED|0|Position_Record_Number
40706758_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40706767_0|P-009293-PHLEBOTOMIST CERT TCHN 2-SDMED|0|Position_Record_Number
40706805_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40706854_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40706878_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40706894_0|P-005819-CUSTODIAL HC SUPV 1-SDMED|0|Position_Record_Number
40706922_0|P-008916-VOC NURSE SR-SDMED|0|Position_Record_Number
40702221_0|P-005941-Sr Integration Engineer-SDMED|0|Position_Record_Number
40702226_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40702292_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40702328_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40702338_0|P-006210-CLIN REGIS ANL 3-SDMED|0|Position_Record_Number
40702368_0|P-009298-TELEMETRY TCHN-SDMED|0|Position_Record_Number
40702382_0|P-006039-CLIN APPLICATIONS PROFL 4-SDMED|0|Position_Record_Number
40702395_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40702411_0|P-008922-NURSE AID SR-SDMED|0|Position_Record_Number
40702422_0|P-009281-PHARMACY TCHN 3-SDMED|0|Position_Record_Number
40702441_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40702494_0|P-008916-VOC NURSE SR-SDMED|0|Position_Record_Number
40702521_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40702680_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40702685_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40702762_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40702781_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40702802_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40702806_0|P-004263-ADMIN OFCR 2 CX-SDMED|0|Position_Record_Number
40702810_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40702811_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40702905_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40702955_0|P-006508-NURSE SVC SUPV 2-SDMED|0|Position_Record_Number
40702957_1|P-006488-CLIN NURSE EDUC 5-SDMED|0|Position_Record_Number
40702992_0|P-004495-DIETITIAN HC SPEC 4 HX-SDMED|0|Position_Record_Number
40703014_1|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40703078_0|P-008921-NURSE AID SR PD-SDMED|0|Position_Record_Number
40703116_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40703153_0|P-004663-PATIENT BILLER 3-SDMED|0|Position_Record_Number
40703156_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40703160_0|P-006481-CLIN NURSE OR ADV PRACT SPEC 4-SDMED|0|Position_Record_Number
40703231_0|P-008916-VOC NURSE SR-SDMED|0|Position_Record_Number
40703242_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40703309_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40703321_0|P-008922-NURSE AID SR-SDMED|0|Position_Record_Number
40703356_0|P-009253-Call Center Associate-SDMED|0|Position_Record_Number
40703360_0|P-009293-PHLEBOTOMIST CERT TCHN 2-SDMED|0|Position_Record_Number
40703379_0|P-009252-Room Service Attendant-SDMED|0|Position_Record_Number
40703435_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40703484_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40703504_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40703509_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40703525_0|P-007928-OCCUPATIONAL THER 2 NEX-SDMED|0|Position_Record_Number
40703661_0|P-004172-Administrative Supervisor-SDMED|0|Position_Record_Number
40703696_0|P-009244-HOSP AST 2 PD-SDMED|0|Position_Record_Number
40703699_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40703718_0|P-006039-CLIN APPLICATIONS PROFL 4-SDMED|0|Position_Record_Number
40703737_0|P-006045-Dir IS Analytics Pop & Health-SDMED|0|Position_Record_Number
40703776_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40703778_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40703786_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40703849_0|P-009139-CLIN NURSE 2-SDCMP|0|Position_Record_Number
